tile_id,source_image,source_site,source_split,number_of_components,number_of_filtered_components,number_of_groups,number_of_final_boxes,boundary_box_count
Exploratory_B_02__tile_r0002_c0001,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0002_c0002,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0002_c0003,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0003_c0000,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0003_c0001,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0003_c0002,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0003_c0003,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0004_c0000,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0004_c0001,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0004_c0002,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0004_c0003,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0005_c0000,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0005_c0001,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0005_c0002,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0005_c0003,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0006_c0000,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0006_c0001,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0006_c0002,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0006_c0003,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0007_c0000,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0007_c0001,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0007_c0002,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_02__tile_r0007_c0003,Exploratory_B_02.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_03__tile_r0000_c0000,Exploratory_B_03.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_03__tile_r0000_c0001,Exploratory_B_03.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_03__tile_r0000_c0002,Exploratory_B_03.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_03__tile_r0000_c0003,Exploratory_B_03.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0000_c0000,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0000_c0001,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0000_c0002,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0000_c0003,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0001_c0000,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0001_c0001,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0001_c0002,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0001_c0003,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0002_c0000,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0002_c0001,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0002_c0002,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0002_c0003,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0003_c0000,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0003_c0001,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0003_c0002,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0003_c0003,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0004_c0000,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0004_c0001,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0004_c0002,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0004_c0003,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0005_c0000,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0005_c0001,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0005_c0002,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0005_c0003,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0006_c0000,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0006_c0001,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0006_c0002,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0006_c0003,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0007_c0000,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0007_c0001,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0007_c0002,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_04__tile_r0007_c0003,Exploratory_B_04.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0000_c0000,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0000_c0001,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0000_c0002,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0000_c0003,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0001_c0000,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0001_c0001,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0001_c0002,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0001_c0003,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0002_c0000,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0002_c0001,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0002_c0002,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0002_c0003,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0003_c0000,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0003_c0001,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0003_c0002,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0003_c0003,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0004_c0000,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0004_c0001,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0004_c0002,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0004_c0003,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0005_c0000,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0005_c0001,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0005_c0002,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0005_c0003,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0006_c0000,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0006_c0001,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0006_c0002,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0006_c0003,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0007_c0000,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0007_c0001,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0007_c0002,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_05__tile_r0007_c0003,Exploratory_B_05.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0000_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0000_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0000_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0000_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0001_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0001_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0001_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0001_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0002_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0002_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0002_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0002_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0003_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0003_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0003_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0003_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0004_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0004_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0004_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0004_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0005_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0005_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0005_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0005_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0006_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0006_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0006_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0006_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0007_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0007_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0007_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0007_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0008_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0008_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0008_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0008_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0009_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0009_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0009_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0009_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0010_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0010_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0010_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0010_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0011_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0011_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0011_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0011_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0012_c0000,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0012_c0001,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0012_c0002,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_06__tile_r0012_c0003,Exploratory_B_06.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0000_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0000_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0000_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0000_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0001_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0001_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0001_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0001_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0002_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0002_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0002_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0002_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0003_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0003_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0003_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0003_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0004_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0004_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0004_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0004_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0005_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0005_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0005_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0005_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0006_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0006_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0006_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0006_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0007_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0007_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0007_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0007_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0008_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0008_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0008_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0008_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0009_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0009_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0009_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0009_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0010_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0010_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0010_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0010_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0011_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0011_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0011_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0011_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0012_c0000,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0012_c0001,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0012_c0002,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_07__tile_r0012_c0003,Exploratory_B_07.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0000_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0000_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0000_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0000_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0001_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0001_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0001_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0001_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0002_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0002_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0002_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0002_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0003_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0003_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0003_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0003_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0004_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0004_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0004_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0004_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0005_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0005_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0005_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0005_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0006_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0006_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0006_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0006_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0007_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0007_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0007_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0007_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0008_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0008_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0008_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0008_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0009_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0009_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0009_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0009_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0010_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0010_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0010_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0010_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0011_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0011_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0011_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0011_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0012_c0000,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0012_c0001,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0012_c0002,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_08__tile_r0012_c0003,Exploratory_B_08.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_09__tile_r0000_c0000,Exploratory_B_09.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_09__tile_r0000_c0001,Exploratory_B_09.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_09__tile_r0000_c0002,Exploratory_B_09.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_09__tile_r0000_c0003,Exploratory_B_09.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_09__tile_r0001_c0000,Exploratory_B_09.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_09__tile_r0001_c0001,Exploratory_B_09.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_09__tile_r0001_c0002,Exploratory_B_09.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_09__tile_r0001_c0003,Exploratory_B_09.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_09__tile_r0002_c0000,Exploratory_B_09.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_09__tile_r0002_c0001,Exploratory_B_09.png,Exploratory_B,extras,0,0,0,0,0
Exploratory_B_09__tile_r0002_c0002,Exploratory_B_09.png,Exploratory_B,extras,0,0,0,0,0
