tile_id,source_image,source_site,source_split,component_idx,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,pixel_area,aspect_ratio,density,touches_left,touches_right,touches_top,touches_bottom,touches_boundary
Lucinda_van_Valkenburg_06__tile_r0001_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,7,265,113,46,51,2346,469,0.902,0.1999,False,False,False,False,False
Lucinda_van_Valkenburg_06__tile_r0001_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,8,347,118,20,67,1340,691,0.299,0.5157,False,False,False,False,False
Lucinda_van_Valkenburg_06__tile_r0001_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,9,76,134,67,60,4020,2238,1.117,0.5567,False,False,False,False,False
Lucinda_van_Valkenburg_06__tile_r0001_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,10,102,163,437,477,208449,125734,0.916,0.6032,False,False,False,True,True
Lucinda_van_Valkenburg_06__tile_r0001_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,11,60,356,61,89,5429,1235,0.685,0.2275,False,False,False,False,False
Lucinda_van_Valkenburg_06__tile_r0001_c0003,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,1,0,603,27,37,999,532,0.73,0.5325,True,False,False,True,True
Lucinda_van_Valkenburg_06__tile_r0002_c0001,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,1,617,195,23,35,805,536,0.657,0.6658,False,True,False,False,True
Lucinda_van_Valkenburg_06__tile_r0002_c0001,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,2,596,434,19,26,494,289,0.731,0.585,False,False,False,False,False
Lucinda_van_Valkenburg_06__tile_r0002_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,1,133,0,15,18,270,196,0.833,0.7259,False,False,True,False,True
Lucinda_van_Valkenburg_06__tile_r0002_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,2,164,0,116,291,33756,5273,0.399,0.1562,False,False,True,False,True
Lucinda_van_Valkenburg_06__tile_r0002_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,3,190,0,404,431,174124,108174,0.937,0.6212,False,False,True,False,True
Lucinda_van_Valkenburg_06__tile_r0002_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,4,105,188,64,43,2752,1651,1.488,0.5999,False,False,False,False,False
Lucinda_van_Valkenburg_06__tile_r0002_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,5,152,394,18,13,234,118,1.385,0.5043,False,False,False,False,False
Lucinda_van_Valkenburg_06__tile_r0002_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,6,138,413,10,26,260,154,0.385,0.5923,False,False,False,False,False
Lucinda_van_Valkenburg_06__tile_r0002_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,7,84,434,19,26,494,289,0.731,0.585,False,False,False,False,False
Lucinda_van_Valkenburg_06__tile_r0002_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,8,481,527,26,16,416,163,1.625,0.3918,False,False,False,False,False
Lucinda_van_Valkenburg_06__tile_r0002_c0003,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,1,0,91,82,223,18286,11935,0.368,0.6527,True,False,False,False,True
Lucinda_van_Valkenburg_06__tile_r0002_c0003,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,2,0,351,11,33,363,184,0.333,0.5069,True,False,False,False,True
Lucinda_van_Valkenburg_06__tile_r0003_c0002,Lucinda_van_Valkenburg_06.png,Lucinda_van_Valkenburg,test,1,481,15,26,16,416,163,1.625,0.3918,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0000_c0001,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,1,501,413,139,227,31553,18093,0.612,0.5734,False,True,False,True,True
Lucinda_van_Valkenburg_07__tile_r0000_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,1,631,135,9,9,81,56,1.0,0.6914,False,True,False,False,True
Lucinda_van_Valkenburg_07__tile_r0000_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,2,468,363,27,27,729,425,1.0,0.583,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0000_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,3,418,385,18,23,414,232,0.783,0.5604,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0000_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,4,135,405,24,28,672,307,0.857,0.4568,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0000_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,5,0,413,353,227,80131,50976,1.555,0.6362,True,False,False,True,True
Lucinda_van_Valkenburg_07__tile_r0000_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,6,404,412,20,11,220,97,1.818,0.4409,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0000_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,7,190,414,26,13,338,161,2.0,0.4763,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0000_c0003,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,1,119,119,43,38,1634,680,1.132,0.4162,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0001_c0001,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,1,480,0,160,278,44480,28168,0.576,0.6333,False,True,True,False,True
Lucinda_van_Valkenburg_07__tile_r0001_c0001,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,2,548,215,32,56,1792,651,0.571,0.3633,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0001_c0001,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,3,565,265,75,234,17550,7476,0.321,0.426,False,True,False,False,True
Lucinda_van_Valkenburg_07__tile_r0001_c0001,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,4,516,340,21,70,1470,778,0.3,0.5293,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0001_c0001,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,5,515,434,57,53,3021,889,1.075,0.2943,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0001_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,1,0,0,520,640,332800,191623,0.812,0.5758,True,False,True,True,True
Lucinda_van_Valkenburg_07__tile_r0001_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,2,36,215,32,56,1792,651,0.571,0.3633,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0001_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,3,4,340,21,70,1470,778,0.3,0.5293,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0001_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,4,3,434,57,53,3021,889,1.075,0.2943,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0001_c0003,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,1,0,615,8,19,152,89,0.421,0.5855,True,False,False,False,True
Lucinda_van_Valkenburg_07__tile_r0002_c0000,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,1,591,333,49,33,1617,589,1.485,0.3643,False,True,False,False,True
Lucinda_van_Valkenburg_07__tile_r0002_c0000,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,2,589,394,51,39,1989,736,1.308,0.37,False,True,False,False,True
Lucinda_van_Valkenburg_07__tile_r0002_c0001,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,1,79,331,131,35,4585,1367,3.743,0.2981,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0002_c0001,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,2,77,386,71,47,3337,991,1.511,0.297,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0002_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,1,235,0,285,266,75810,36084,1.071,0.476,False,False,True,False,True
Lucinda_van_Valkenburg_07__tile_r0002_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,2,492,133,69,83,5727,1988,0.831,0.3471,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0002_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,3,527,133,83,75,6225,3304,1.107,0.5308,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0002_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,4,360,149,40,49,1960,666,0.816,0.3398,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0002_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,5,335,165,66,96,6336,1003,0.688,0.1583,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0002_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,6,478,228,11,18,198,141,0.611,0.7121,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0002_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,7,220,287,37,43,1591,725,0.86,0.4557,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0002_c0002,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,8,571,300,46,36,1656,951,1.278,0.5743,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0002_c0003,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,1,0,103,8,19,152,89,0.421,0.5855,True,False,False,False,True
Lucinda_van_Valkenburg_07__tile_r0002_c0003,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,2,15,133,83,75,6225,3304,1.107,0.5308,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0002_c0003,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,3,0,134,49,82,4018,1234,0.598,0.3071,True,False,False,False,True
Lucinda_van_Valkenburg_07__tile_r0002_c0003,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,4,131,152,58,48,2784,1334,1.208,0.4792,False,False,False,False,False
Lucinda_van_Valkenburg_07__tile_r0002_c0003,Lucinda_van_Valkenburg_07.png,Lucinda_van_Valkenburg,test,5,59,300,46,36,1656,951,1.278,0.5743,False,False,False,False,False
Lucinda_van_Valkenburg_12__tile_r0002_c0000,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,1,200,284,9,26,234,177,0.346,0.7564,False,False,False,False,False
Lucinda_van_Valkenburg_12__tile_r0002_c0000,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,2,205,345,27,35,945,606,0.771,0.6413,False,False,False,False,False
Lucinda_van_Valkenburg_12__tile_r0002_c0000,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,3,172,373,25,27,675,451,0.926,0.6681,False,False,False,False,False
Lucinda_van_Valkenburg_12__tile_r0002_c0000,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,4,10,398,68,147,9996,6661,0.463,0.6664,False,False,False,False,False
Lucinda_van_Valkenburg_12__tile_r0002_c0001,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,1,424,310,90,82,7380,3665,1.098,0.4966,False,False,False,False,False
Lucinda_van_Valkenburg_12__tile_r0002_c0001,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,2,387,392,222,119,26418,16509,1.866,0.6249,False,False,False,False,False
Lucinda_van_Valkenburg_12__tile_r0002_c0001,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,3,375,506,265,134,35510,22416,1.978,0.6313,False,True,False,True,True
Lucinda_van_Valkenburg_12__tile_r0002_c0002,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,1,493,250,96,121,11616,6337,0.793,0.5455,False,False,False,False,False
Lucinda_van_Valkenburg_12__tile_r0002_c0002,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,2,285,344,355,296,105080,61994,1.199,0.59,False,True,False,True,True
Lucinda_van_Valkenburg_12__tile_r0002_c0002,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,3,464,356,176,73,12848,5479,2.411,0.4264,False,True,False,False,True
Lucinda_van_Valkenburg_12__tile_r0002_c0002,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,4,0,375,2,11,22,17,0.182,0.7727,True,False,False,False,True
Lucinda_van_Valkenburg_12__tile_r0002_c0002,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,5,0,407,97,104,10088,8021,0.933,0.7951,True,False,False,False,True
Lucinda_van_Valkenburg_12__tile_r0002_c0002,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,6,633,439,7,8,56,44,0.875,0.7857,False,True,False,False,True
Lucinda_van_Valkenburg_12__tile_r0002_c0002,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,7,0,553,142,87,12354,7896,1.632,0.6391,True,False,False,True,True
Lucinda_van_Valkenburg_12__tile_r0002_c0002,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,8,154,639,3,1,3,3,3.0,1.0,False,False,False,True,True
Lucinda_van_Valkenburg_12__tile_r0002_c0003,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,1,0,250,77,121,9317,5591,0.636,0.6001,True,False,False,False,True
Lucinda_van_Valkenburg_12__tile_r0002_c0003,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,2,0,282,192,358,68736,44452,0.536,0.6467,True,True,False,True,True
Lucinda_van_Valkenburg_12__tile_r0003_c0000,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,1,10,0,3,6,18,15,0.5,0.8333,False,False,True,False,True
Lucinda_van_Valkenburg_12__tile_r0003_c0000,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,2,21,0,45,33,1485,823,1.364,0.5542,False,False,True,False,True
Lucinda_van_Valkenburg_12__tile_r0003_c0001,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,1,368,0,272,214,58208,39300,1.271,0.6752,False,True,True,False,True
Lucinda_van_Valkenburg_12__tile_r0003_c0001,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,2,595,362,23,26,598,382,0.885,0.6388,False,False,False,False,False
Lucinda_van_Valkenburg_12__tile_r0003_c0002,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,1,325,0,315,132,41580,23853,2.386,0.5737,False,True,True,False,True
Lucinda_van_Valkenburg_12__tile_r0003_c0002,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,2,0,41,170,161,27370,17001,1.056,0.6212,True,False,False,False,True
Lucinda_van_Valkenburg_12__tile_r0003_c0002,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,3,83,362,23,26,598,382,0.885,0.6388,False,False,False,False,False
Lucinda_van_Valkenburg_12__tile_r0003_c0003,Lucinda_van_Valkenburg_12.png,Lucinda_van_Valkenburg,test,1,0,0,192,146,28032,23473,1.315,0.8374,True,True,True,False,True
Lucinda_van_Valkenburg_13__tile_r0002_c0000,Lucinda_van_Valkenburg_13.png,Lucinda_van_Valkenburg,test,1,203,245,198,147,29106,11571,1.347,0.3975,False,False,False,False,False
Lucinda_van_Valkenburg_13__tile_r0002_c0000,Lucinda_van_Valkenburg_13.png,Lucinda_van_Valkenburg,test,2,172,307,85,53,4505,937,1.604,0.208,False,False,False,False,False
Lucinda_van_Valkenburg_13__tile_r0002_c0002,Lucinda_van_Valkenburg_13.png,Lucinda_van_Valkenburg,test,1,480,280,124,57,7068,1258,2.175,0.178,False,False,False,False,False
Lucinda_van_Valkenburg_13__tile_r0002_c0002,Lucinda_van_Valkenburg_13.png,Lucinda_van_Valkenburg,test,2,289,291,351,349,122499,62328,1.006,0.5088,False,True,False,True,True
Lucinda_van_Valkenburg_13__tile_r0002_c0002,Lucinda_van_Valkenburg_13.png,Lucinda_van_Valkenburg,test,3,224,435,75,70,5250,2633,1.071,0.5015,False,False,False,False,False
Lucinda_van_Valkenburg_13__tile_r0002_c0003,Lucinda_van_Valkenburg_13.png,Lucinda_van_Valkenburg,test,1,0,296,92,41,3772,957,2.244,0.2537,True,False,False,False,True
Lucinda_van_Valkenburg_13__tile_r0002_c0003,Lucinda_van_Valkenburg_13.png,Lucinda_van_Valkenburg,test,2,0,343,192,274,52608,34898,0.701,0.6634,True,True,False,False,True
Lucinda_van_Valkenburg_13__tile_r0003_c0002,Lucinda_van_Valkenburg_13.png,Lucinda_van_Valkenburg,test,1,390,0,36,188,6768,2111,0.191,0.3119,False,False,True,False,True
Lucinda_van_Valkenburg_13__tile_r0003_c0002,Lucinda_van_Valkenburg_13.png,Lucinda_van_Valkenburg,test,2,434,0,206,161,33166,11378,1.28,0.3431,False,True,True,False,True
Lucinda_van_Valkenburg_13__tile_r0003_c0003,Lucinda_van_Valkenburg_13.png,Lucinda_van_Valkenburg,test,1,0,0,192,105,20160,7219,1.829,0.3581,True,True,True,False,True
Lucinda_van_Valkenburg_14__tile_r0001_c0002,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,1,586,582,54,58,3132,2549,0.931,0.8139,False,True,False,True,True
Lucinda_van_Valkenburg_14__tile_r0001_c0003,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,1,74,582,117,58,6786,4381,2.017,0.6456,False,False,False,True,True
Lucinda_van_Valkenburg_14__tile_r0002_c0000,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,1,438,638,40,2,80,66,20.0,0.825,False,False,False,True,True
Lucinda_van_Valkenburg_14__tile_r0002_c0001,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,1,386,229,254,190,48260,12837,1.337,0.266,False,True,False,False,True
Lucinda_van_Valkenburg_14__tile_r0002_c0002,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,1,586,70,54,61,3294,2578,0.885,0.7826,False,True,False,False,True
Lucinda_van_Valkenburg_14__tile_r0002_c0002,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,2,282,146,358,483,172914,74682,0.741,0.4319,False,True,False,False,True
Lucinda_van_Valkenburg_14__tile_r0002_c0002,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,3,602,178,37,39,1443,622,0.949,0.431,False,False,False,False,False
Lucinda_van_Valkenburg_14__tile_r0002_c0002,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,4,0,227,223,158,35234,18387,1.411,0.5219,True,False,False,False,True
Lucinda_van_Valkenburg_14__tile_r0002_c0002,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,5,414,247,54,37,1998,919,1.459,0.46,False,False,False,False,False
Lucinda_van_Valkenburg_14__tile_r0002_c0003,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,1,74,70,118,94,11092,5427,1.255,0.4893,False,True,False,False,True
Lucinda_van_Valkenburg_14__tile_r0002_c0003,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,2,0,157,192,405,77760,46456,0.474,0.5974,True,True,False,False,True
Lucinda_van_Valkenburg_14__tile_r0002_c0003,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,3,90,178,37,39,1443,622,0.949,0.431,False,False,False,False,False
Lucinda_van_Valkenburg_14__tile_r0003_c0000,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,1,319,126,173,57,9861,3921,3.035,0.3976,False,False,False,False,False
Lucinda_van_Valkenburg_14__tile_r0003_c0000,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,2,281,180,26,30,780,609,0.867,0.7808,False,False,False,False,False
Lucinda_van_Valkenburg_14__tile_r0003_c0000,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,3,224,321,82,115,9430,4677,0.713,0.496,False,False,False,False,False
Lucinda_van_Valkenburg_14__tile_r0003_c0002,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,1,282,0,358,117,41886,17282,3.06,0.4126,False,True,True,False,True
Lucinda_van_Valkenburg_14__tile_r0003_c0003,Lucinda_van_Valkenburg_14.png,Lucinda_van_Valkenburg,test,1,0,0,137,50,6850,3539,2.74,0.5166,True,False,True,False,True
Lucinda_van_Valkenburg_15__tile_r0002_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,1,293,437,9,37,333,160,0.243,0.4805,False,False,False,False,False
Lucinda_van_Valkenburg_15__tile_r0002_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,2,264,494,138,146,20148,8490,0.945,0.4214,False,False,False,True,True
Lucinda_van_Valkenburg_15__tile_r0002_c0002,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,1,296,214,344,426,146544,79920,0.808,0.5454,False,True,False,True,True
Lucinda_van_Valkenburg_15__tile_r0002_c0002,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,2,598,610,42,30,1260,804,1.4,0.6381,False,True,False,True,True
Lucinda_van_Valkenburg_15__tile_r0002_c0003,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,1,0,214,192,395,75840,51621,0.486,0.6807,True,True,False,False,True
Lucinda_van_Valkenburg_15__tile_r0002_c0003,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,2,86,610,105,30,3150,2142,3.5,0.68,False,False,False,True,True
Lucinda_van_Valkenburg_15__tile_r0003_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,1,240,0,162,191,30942,11804,0.848,0.3815,False,False,True,False,True
Lucinda_van_Valkenburg_15__tile_r0003_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,2,303,187,19,57,1083,438,0.333,0.4044,False,False,False,False,False
Lucinda_van_Valkenburg_15__tile_r0003_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,3,207,201,73,21,1533,281,3.476,0.1833,False,False,False,False,False
Lucinda_van_Valkenburg_15__tile_r0003_c0000,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,4,224,219,42,9,378,191,4.667,0.5053,False,False,False,False,False
Lucinda_van_Valkenburg_15__tile_r0003_c0002,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,1,296,0,344,240,82560,25825,1.433,0.3128,False,True,True,False,True
Lucinda_van_Valkenburg_15__tile_r0003_c0002,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,2,598,98,42,33,1386,824,1.273,0.5945,False,True,False,False,True
Lucinda_van_Valkenburg_15__tile_r0003_c0003,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,1,0,0,131,97,12707,10418,1.351,0.8199,True,False,True,False,True
Lucinda_van_Valkenburg_15__tile_r0003_c0003,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,2,86,98,105,39,4095,2450,2.692,0.5983,False,False,False,False,False
Lucinda_van_Valkenburg_15__tile_r0003_c0003,Lucinda_van_Valkenburg_15.png,Lucinda_van_Valkenburg,test,3,0,172,55,68,3740,557,0.809,0.1489,True,False,False,False,True
Lucinda_van_Valkenburg_16__tile_r0001_c0002,Lucinda_van_Valkenburg_16.png,Lucinda_van_Valkenburg,test,1,502,495,138,145,20010,13052,0.952,0.6523,False,True,False,True,True
