sample_id,split,image_path,label_path,class_id,class_name,source_dataset,site_id,real_or_synthetic,coordinate_source,num_objects,preprocessing_profile
Barge_No_1_04__tile_r0003_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_04__tile_r0003_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_04__tile_r0003_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_04,REAL,synthetic_demo,0,P4
Barge_No_1_04__tile_r0004_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_04__tile_r0004_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_04__tile_r0004_c0000.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_04,REAL,synthetic_demo,1,P4
Barge_No_1_04__tile_r0004_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_04__tile_r0004_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_04__tile_r0004_c0001.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_04,REAL,synthetic_demo,1,P4
Barge_No_1_04__tile_r0004_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_04__tile_r0004_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_04__tile_r0004_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_04,REAL,synthetic_demo,0,P4
Barge_No_1_04__tile_r0004_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_04__tile_r0004_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_04__tile_r0004_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_04,REAL,synthetic_demo,0,P4
Barge_No_1_04__tile_r0005_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_04__tile_r0005_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_04__tile_r0005_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_04,REAL,synthetic_demo,0,P4
Barge_No_1_04__tile_r0005_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_04__tile_r0005_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_04__tile_r0005_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_04,REAL,synthetic_demo,0,P4
Barge_No_1_04__tile_r0005_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_04__tile_r0005_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_04__tile_r0005_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_04,REAL,synthetic_demo,0,P4
Barge_No_1_04__tile_r0005_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_04__tile_r0005_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_04__tile_r0005_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_04,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0000_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0000_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0000_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0000_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0000_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0000_c0001.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,1,P4
Barge_No_1_05__tile_r0000_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0000_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0000_c0002.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,1,P4
Barge_No_1_05__tile_r0000_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0000_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0000_c0003.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,1,P4
Barge_No_1_05__tile_r0001_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0001_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0001_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0001_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0001_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0001_c0001.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,1,P4
Barge_No_1_05__tile_r0001_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0001_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0001_c0002.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,1,P4
Barge_No_1_05__tile_r0001_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0001_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0001_c0003.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,1,P4
Barge_No_1_05__tile_r0002_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0002_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0002_c0000.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,1,P4
Barge_No_1_05__tile_r0002_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0002_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0002_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0002_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0002_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0002_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0002_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0002_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0002_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0003_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0003_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0003_c0000.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,1,P4
Barge_No_1_05__tile_r0003_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0003_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0003_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0003_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0003_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0003_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0003_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0003_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0003_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0004_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0004_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0004_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0004_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0004_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0004_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0004_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0004_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0004_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0004_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0004_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0004_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0005_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0005_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0005_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0005_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0005_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0005_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0005_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0005_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0005_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_05__tile_r0005_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_05__tile_r0005_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_05__tile_r0005_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_05,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0000_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0000_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0000_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0000_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0000_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0000_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0000_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0000_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0000_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0000_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0000_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0000_c0003.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,1,P4
Barge_No_1_06__tile_r0001_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0001_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0001_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0001_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0001_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0001_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0001_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0001_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0001_c0002.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,1,P4
Barge_No_1_06__tile_r0001_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0001_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0001_c0003.txt,2,shipwreck,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,1,P4
Barge_No_1_06__tile_r0002_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0002_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0002_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0002_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0002_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0002_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0002_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0002_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0002_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0002_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0002_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0002_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0003_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0003_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0003_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0003_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0003_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0003_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0003_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0003_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0003_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0003_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0003_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0003_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0004_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0004_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0004_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0004_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0004_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0004_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0004_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0004_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0004_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0004_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0004_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0004_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0005_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0005_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0005_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0005_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0005_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0005_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0005_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0005_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0005_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_06__tile_r0005_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_06__tile_r0005_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_06__tile_r0005_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_06,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0000_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0000_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0000_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0000_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0000_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0000_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0000_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0000_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0000_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0000_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0000_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0000_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0001_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0001_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0001_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0001_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0001_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0001_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0001_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0001_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0001_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0001_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0001_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0001_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0002_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0002_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0002_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0002_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0002_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0002_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0002_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0002_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0002_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0002_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0002_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0002_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0003_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0003_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0003_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0003_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0003_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0003_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0003_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0003_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0003_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0003_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0003_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0003_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0004_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0004_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0004_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0004_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0004_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0004_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0004_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0004_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0004_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0004_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0004_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0004_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0005_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0005_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0005_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0005_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0005_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0005_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0005_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0005_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0005_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_07__tile_r0005_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_07__tile_r0005_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_07__tile_r0005_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_07,REAL,synthetic_demo,0,P4
Barge_No_1_08__tile_r0000_c0000,train,data\dataset_v1.0\images\train\Barge_No_1_08__tile_r0000_c0000.png,data\dataset_v1.0\labels\train\Barge_No_1_08__tile_r0000_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_08,REAL,synthetic_demo,0,P4
Barge_No_1_08__tile_r0000_c0001,train,data\dataset_v1.0\images\train\Barge_No_1_08__tile_r0000_c0001.png,data\dataset_v1.0\labels\train\Barge_No_1_08__tile_r0000_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_08,REAL,synthetic_demo,0,P4
Barge_No_1_08__tile_r0000_c0002,train,data\dataset_v1.0\images\train\Barge_No_1_08__tile_r0000_c0002.png,data\dataset_v1.0\labels\train\Barge_No_1_08__tile_r0000_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_08,REAL,synthetic_demo,0,P4
Barge_No_1_08__tile_r0000_c0003,train,data\dataset_v1.0\images\train\Barge_No_1_08__tile_r0000_c0003.png,data\dataset_v1.0\labels\train\Barge_No_1_08__tile_r0000_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,Barge_No_1_08,REAL,synthetic_demo,0,P4
